customer_tweet_id,customer_text,agent_tweet_id,agent_reply,created_at
446760,I have Prime so I was supposed to receive my package yesterday and I kept tracking and nothing has changed up to now when I go online to try and track it it says they are unable to locate it.,446759,"We aren't able to view your account details on Twitter, but would still like to investigate this for you. When you have a moment, please reach us via phone or chat here: ^JS",Thu Nov 30 19:33:53 +0000 2017
2417000,Thank you so much,2417002,You're welcome. ^NV,Sun Oct 29 10:59:23 +0000 2017
599004,Can guarantee courier was not in our street @ 6.52 as claimed. Door bell works all lights on 3 cars on the drive people coming &amp; going at that time. Would be better to be honest &amp; say too busy rather than lie &amp; say first delivery attempted,599006,"I can definitely understand how frustrating this is! I hope you'll let us take another look at this with you. When you've got some time, please reach us via phone or chat here: Please keep us in the loop! ^DW",Sun Dec 03 20:44:27 +0000 2017
848241,need an instant solution. And if that's not possible then cancel my order. Have sent you the details on provided link.,2386640,"We'll definitely help you, Nikita. Kindly confirm if you've shared the details using the secured link provided earlier? ^AP",Fri Oct 20 10:55:40 +0000 2017
859569,"Tried that yesterday, your company says books not aviable, when I’ve seen other get theirs already. Mine says will be here Monday now. 😩",859570,I'm sorry for the wait! Please let us know if it doesn't arrive by Monday. We're happy to help in any way we can. ^WJ,Fri Oct 13 15:06:29 +0000 2017
2541759,It won't let me message about it or anything?,2541758,"When you click on the link and select this order, you should be able to scroll down and select email, phone or chat. Is this not appearing for you Laura? ^SA",Thu Nov 16 11:54:27 +0000 2017
764155,Messaged you the details,764157,We've responded to your query via DM. Please check. ^HD,Thu Oct 12 18:32:56 +0000 2017
172281,"#AMZL_US attempted to deliver my package while I was at work. They couldnt figure out how to get in, and called me repeatedly at work, then just gave up. I don't know why you let random people deliver packages when USPS, FedEx, UPS all have access to the building. Frustrating.",172283,"Thank you for this info! Our team would like to make sure this has been escalated for you, please send us your info directly using this link: ^JR",Fri Nov 24 22:44:27 +0000 2017
2881233,And I paid extra to get it delivered quickly,2881236,Please contact us here for help with that: ^AT,Tue Nov 28 10:28:19 +0000 2017
2669263,"Yes it's the same courier, item just now been delivered by a different lady our neighbour witnessed her running down the drive placing item behind the bin and not even trying the door, we have been in all day waiting as it was supposed to been delivered yesterday.",2669265,"I'm glad you received your item but I'm so sorry about the frustration this has caused! If you have a moment, please reach out to us here so that we can take a look into this for you: ^SM",Sun Nov 19 15:51:09 +0000 2017
359493,...shouldn't you just be able to tell me so i can do it in my own time please..? It can't be that difficult can it...?,359494,What generation device do you have? You can check here: Please let us know! ^LB,Sun Oct 08 17:08:57 +0000 2017
815586,"Usually they do, yes, and they’ve given me credits. They’re nice &amp; helpful. I’m just frustrated because lately 1/2 orders have been delayed.",815587,"I understand Julia, We appreciate that you have informed us of what happened. We have reported the situation immediately. ^AZ",Wed Nov 08 12:06:16 +0000 2017
2468706,"Unfortunately, that process allows agents to promise promotional credits that may not be applied accurately. No simple way to check.",2468708,No worries! You can check your credit balance here: ^JZ,Tue Nov 21 15:36:11 +0000 2017
984247,Thanks a lot !😄! The return has been initiated !! You guys rock!,984248,Thanks for the heads up Imon. Do keep us posted. :) ^GD,Sun Oct 22 17:44:00 +0000 2017
2852194,4 this year.,2852196,"Have you seen a trend in the late orders? Were they shipped with the same carrier? If you're unsure, please click here: ^NM",Mon Nov 27 20:01:55 +0000 2017
537450,"No, after being out for delivery yesterday they updated the date to today. I’m just not convinced that it will be delivered today. And look at what I’m dealing with just trying to talk to them",537449,I am sorry for the wait time! Let us know what information you receive. ^DJ,Sat Dec 02 14:05:11 +0000 2017
787114,There is nothing there. And I have no email address to try and contact anyone as the help me page requires a login which you have blocked,787112,What Amazon website do you use? or another Amazon website? ^JJ,Thu Oct 12 10:08:50 +0000 2017
2784504,"Ok, I'll keep in my mind next time.. but can you look into it?? This kind of service is not expected from #AmazonIndia the delivery is getting sucky day by day.. 2nd instance from the same account where the delivery person was misguiding",2784502,Apologies for the trouble. Could you let us know have you reported this to our support team in the link provided earlier? ^RB,Tue Nov 21 18:07:03 +0000 2017
2855110,Now expected 28 November - 30 November! that makes it over a week,2855109,"I can definitely understand how frustrating this can be. I'm sorry we let you down! If your order doesn't arrive by the new delivery date given, we can be reached for your available options and next steps here: ^DW",Mon Nov 27 20:44:34 +0000 2017
1996326,It is outside the 30 days and I've already contacted your chat people who assured me they would sort it out but the seller refused and the return has been closed very frustrating,1996324,"When you spoke to our customer service team on the chat service, what resolution was offered to you please?^GA",Sun Nov 26 10:49:49 +0000 2017
477753,I did get in touch with a representative. Things are being worked out! Thank you so much for the assistance!,477754,"That's great, Erika! You're welcome and I'm glad we could help. ^VR",Fri Dec 01 14:48:29 +0000 2017
1430389,It wasn’t delivered yesterday either. I want a refund,1430390,Sorry to know about the delay with the order. Please share your details here: and I'll check this.^KA,Fri Nov 03 02:28:57 +0000 2017
131690,Please consider changing your current guidelines as highlighted Amazon money is user money added from debit or credit or netbanking and it is unfair to restrict users own money while making purchases.,131692,"I completely understand, Vasanth but as Amazon Gift Cards were renamed as Amazon Pay Balance, the policies do not permit purchase of the same. Having said that, I'll be certain to pass this on as a feedback internally. ^PB",Fri Nov 24 07:39:52 +0000 2017
1416442,No delivery attempt was made by Amazon. we were at home throught the day on 10/26. Stop lying when you can not deliver on time.,1416439,Our team would like to take a closer look at this. Please provide your contact info here: ^LJ,Thu Nov 02 02:59:25 +0000 2017
2193207,Perfect! Thanks x,2193205,Let us know if there's anything else we can help with! That's what we're here for! ^TK,Thu Nov 09 20:06:18 +0000 2017
348501,Blue dart is delivering it if that's what you're asking,348502,I'm sorry for the delay. Please connect with our support team here: and we'll be happy to help. ^SH,Sun Oct 08 07:10:22 +0000 2017
973121,Now what to do please resolve my problem,973124,I've checked and we've received your details. Please allow us some time and we'll reach out. ^KA,Sun Oct 22 09:58:26 +0000 2017
888200,i’ve already called and left multiple emails and reached out to your twitter and nothing,888201,"When you spoke with us, what information or insight did we provide you with for your order? ^BV",Sat Nov 25 20:17:10 +0000 2017
544375,"But why always you cancel our order, your Jeff Bezos is so rich and your company too but you people dont accept your fault, if I had ordered then its mine but how can you cancel it, it was your mistake not ours.",544377,"We strive to ensure that all orders are delivered on time. Unfortunately, sometimes the orders get canceled if the seller fails to ship them. Such occurrences are rare and we are sorry for the inconvenience. ^AK",Sat Dec 02 16:58:21 +0000 2017
2612223,It says tomorrow but I hadn’t even thought to check because the point of a pre-order is that you got it on the day of release no?,2612231,"I'm sorry for any disappointment, Jimi! Was Release Date Delivery available for this item: ? This delivery option is only available for items displaying the Release Day Delivery offer message on their product description pages. ^SD",Fri Nov 17 12:29:32 +0000 2017
1145040,I have tried on helpline number multiple times.,1145042,"Allow us to check this and assist. Please share the required details, here: ^YP",Tue Oct 24 13:35:25 +0000 2017
2366323,"It is prime eligible, ordered today at 2pm, only gave me Thursday as delivery option on “two day” shipping. This happens often, I am in Las Vegas so shouldn’t be weather issue.",2366325,"Thanks for elaborating. Two-Day Shipping refers to transit time, in business days, once shipped. More details can be found here: ^BH",Mon Nov 13 23:25:43 +0000 2017
13135,6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.,13136,Please reply to the email received from our team. We will check and connect with you accordingly. ^RW,Wed Nov 01 02:52:46 +0000 2017
